Tournament,Stage,Match Type,Match Name,Team,Action,Map
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,FURIA,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,2Game Esports,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,FURIA,ban,Split
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Mega Minors,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Cloud9,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Mega Minors,pick,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Cloud9,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Mega Minors,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Cloud9,ban,Split
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,LOUD,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,KRÜ Esports,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,LOUD,pick,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,KRÜ Esports,pick,Split
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,LOUD,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,KRÜ Esports,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Sentinels,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,100 Thieves,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Sentinels,pick,Split
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,100 Thieves,pick,Bind
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Sentinels,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,100 Thieves,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,FURIA,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,LEVIATÁN,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,FURIA,pick,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,LEVIATÁN,pick,Split
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,FURIA,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,LEVIATÁN,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Cloud9,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,G2 Esports,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Cloud9,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,G2 Esports,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Cloud9,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,G2 Esports,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Evil Geniuses,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,FURIA,ban,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Evil Geniuses,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,FURIA,pick,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Evil Geniuses,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,FURIA,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Cloud9,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,MIBR,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Cloud9,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,MIBR,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Cloud9,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,MIBR,ban,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,2Game Esports,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,KRÜ Esports,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,2Game Esports,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,KRÜ Esports,pick,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,2Game Esports,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,KRÜ Esports,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,100 Thieves,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Mega Minors,ban,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,100 Thieves,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Mega Minors,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,100 Thieves,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Mega Minors,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,LOUD,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Sentinels,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,LOUD,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Sentinels,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,LOUD,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Sentinels,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,G2 Esports,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,LEVIATÁN,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,G2 Esports,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,LEVIATÁN,pick,Fracture
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,G2 Esports,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,LEVIATÁN,ban,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,MIBR,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Evil Geniuses,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,MIBR,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Evil Geniuses,pick,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,MIBR,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Evil Geniuses,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,KRÜ Esports,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Mega Minors,ban,Split
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,KRÜ Esports,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Mega Minors,pick,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,KRÜ Esports,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Mega Minors,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,LEVIATÁN,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,MIBR,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,LEVIATÁN,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,MIBR,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,LEVIATÁN,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,MIBR,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,KRÜ Esports,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,LOUD,ban,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,KRÜ Esports,pick,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,LOUD,pick,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,KRÜ Esports,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,LOUD,ban,Split
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,G2 Esports,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Sentinels,ban,Split
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,G2 Esports,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Sentinels,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,G2 Esports,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Sentinels,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,KRÜ Esports,ban,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,MIBR,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,KRÜ Esports,pick,Bind
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,MIBR,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,KRÜ Esports,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,MIBR,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Sentinels,ban,Haven
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,MIBR,ban,Fracture
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Sentinels,pick,Lotus
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,MIBR,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Sentinels,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,MIBR,pick,Split
VCT 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,G2 Esports,ban,Bind
VCT 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,G2 Esports,ban,Lotus
VCT 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,G2 Esports,pick,Split
VCT 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,Sentinels,pick,Pearl
VCT 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,G2 Esports,pick,Abyss
VCT 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,Sentinels,pick,Fracture
VCT 2025: China Kickoff,Main Event,Upper Round 1,TYLOO vs Titan Esports Club,Titan Esports Club,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Round 1,TYLOO vs Titan Esports Club,TYLOO,ban,Lotus
VCT 2025: China Kickoff,Main Event,Upper Round 1,TYLOO vs Titan Esports Club,Titan Esports Club,pick,Fracture
VCT 2025: China Kickoff,Main Event,Upper Round 1,TYLOO vs Titan Esports Club,TYLOO,pick,Abyss
VCT 2025: China Kickoff,Main Event,Upper Round 1,TYLOO vs Titan Esports Club,Titan Esports Club,ban,Bind
VCT 2025: China Kickoff,Main Event,Upper Round 1,TYLOO vs Titan Esports Club,TYLOO,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Round 1,Xi Lai Gaming vs Wolves Esports,Xi Lai Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Upper Round 1,Xi Lai Gaming vs Wolves Esports,Wolves Esports,ban,Bind
VCT 2025: China Kickoff,Main Event,Upper Round 1,Xi Lai Gaming vs Wolves Esports,Xi Lai Gaming,pick,Lotus
VCT 2025: China Kickoff,Main Event,Upper Round 1,Xi Lai Gaming vs Wolves Esports,Wolves Esports,pick,Split
VCT 2025: China Kickoff,Main Event,Upper Round 1,Xi Lai Gaming vs Wolves Esports,Xi Lai Gaming,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Round 1,Xi Lai Gaming vs Wolves Esports,Wolves Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Dragon Ranger Gaming,JDG Esports,ban,Lotus
VCT 2025: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Dragon Ranger Gaming,JDG Esports,pick,Abyss
VCT 2025: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Haven
VCT 2025: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Dragon Ranger Gaming,JDG Esports,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Nova Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,All Gamers,ban,Fracture
VCT 2025: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Nova Esports,pick,Abyss
VCT 2025: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,All Gamers,pick,Bind
VCT 2025: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Nova Esports,ban,Lotus
VCT 2025: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,All Gamers,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,FunPlus Phoenix vs Titan Esports Club,Titan Esports Club,ban,Lotus
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,FunPlus Phoenix vs Titan Esports Club,FunPlus Phoenix,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,FunPlus Phoenix vs Titan Esports Club,Titan Esports Club,pick,Abyss
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,FunPlus Phoenix vs Titan Esports Club,FunPlus Phoenix,pick,Fracture
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,FunPlus Phoenix vs Titan Esports Club,Titan Esports Club,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,FunPlus Phoenix vs Titan Esports Club,FunPlus Phoenix,ban,Bind
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Bilibili Gaming vs Xi Lai Gaming,Xi Lai Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Bilibili Gaming vs Xi Lai Gaming,Bilibili Gaming,ban,Bind
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Bilibili Gaming vs Xi Lai Gaming,Xi Lai Gaming,pick,Haven
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Bilibili Gaming vs Xi Lai Gaming,Bilibili Gaming,pick,Lotus
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Bilibili Gaming vs Xi Lai Gaming,Xi Lai Gaming,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Bilibili Gaming vs Xi Lai Gaming,Bilibili Gaming,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Trace Esports vs Dragon Ranger Gaming,Trace Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Trace Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Trace Esports vs Dragon Ranger Gaming,Trace Esports,pick,Pearl
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Trace Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Abyss
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Trace Esports vs Dragon Ranger Gaming,Trace Esports,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,Trace Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Lotus
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,EDward Gaming vs Nova Esports,Nova Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,EDward Gaming vs Nova Esports,EDward Gaming,ban,Abyss
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,EDward Gaming vs Nova Esports,Nova Esports,pick,Split
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,EDward Gaming vs Nova Esports,EDward Gaming,pick,Fracture
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,EDward Gaming vs Nova Esports,Nova Esports,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Quarterfinals,EDward Gaming vs Nova Esports,EDward Gaming,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 1,Titan Esports Club vs JDG Esports,JDG Esports,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 1,Titan Esports Club vs JDG Esports,Titan Esports Club,ban,Split
VCT 2025: China Kickoff,Main Event,Lower Round 1,Titan Esports Club vs JDG Esports,JDG Esports,pick,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 1,Titan Esports Club vs JDG Esports,Titan Esports Club,pick,Abyss
VCT 2025: China Kickoff,Main Event,Lower Round 1,Titan Esports Club vs JDG Esports,JDG Esports,ban,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 1,Titan Esports Club vs JDG Esports,Titan Esports Club,ban,Haven
VCT 2025: China Kickoff,Main Event,Lower Round 1,Xi Lai Gaming vs All Gamers,All Gamers,ban,Haven
VCT 2025: China Kickoff,Main Event,Lower Round 1,Xi Lai Gaming vs All Gamers,Xi Lai Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 1,Xi Lai Gaming vs All Gamers,All Gamers,pick,Abyss
VCT 2025: China Kickoff,Main Event,Lower Round 1,Xi Lai Gaming vs All Gamers,Xi Lai Gaming,pick,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 1,Xi Lai Gaming vs All Gamers,All Gamers,ban,Pearl
VCT 2025: China Kickoff,Main Event,Lower Round 1,Xi Lai Gaming vs All Gamers,Xi Lai Gaming,ban,Split
VCT 2025: China Kickoff,Main Event,Lower Round 1,Dragon Ranger Gaming vs TYLOO,TYLOO,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 1,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 1,Dragon Ranger Gaming vs TYLOO,TYLOO,pick,Pearl
VCT 2025: China Kickoff,Main Event,Lower Round 1,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,pick,Haven
VCT 2025: China Kickoff,Main Event,Lower Round 1,Dragon Ranger Gaming vs TYLOO,TYLOO,ban,Split
VCT 2025: China Kickoff,Main Event,Lower Round 1,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,ban,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 1,Nova Esports vs Wolves Esports,Wolves Esports,ban,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 1,Nova Esports vs Wolves Esports,Nova Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Lower Round 1,Nova Esports vs Wolves Esports,Wolves Esports,pick,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 1,Nova Esports vs Wolves Esports,Nova Esports,pick,Abyss
VCT 2025: China Kickoff,Main Event,Lower Round 1,Nova Esports vs Wolves Esports,Wolves Esports,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 1,Nova Esports vs Wolves Esports,Nova Esports,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Bilibili Gaming vs FunPlus Phoenix,Bilibili Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Bilibili Gaming vs FunPlus Phoenix,FunPlus Phoenix,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Bilibili Gaming vs FunPlus Phoenix,Bilibili Gaming,pick,Bind
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Bilibili Gaming vs FunPlus Phoenix,FunPlus Phoenix,pick,Lotus
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Bilibili Gaming vs FunPlus Phoenix,Bilibili Gaming,ban,Pearl
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Bilibili Gaming vs FunPlus Phoenix,FunPlus Phoenix,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Trace Esports vs EDward Gaming,Trace Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Trace Esports vs EDward Gaming,EDward Gaming,ban,Abyss
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Trace Esports vs EDward Gaming,Trace Esports,pick,Lotus
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Trace Esports vs EDward Gaming,EDward Gaming,pick,Bind
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Trace Esports vs EDward Gaming,Trace Esports,ban,Split
VCT 2025: China Kickoff,Main Event,Upper Semifinals,Trace Esports vs EDward Gaming,EDward Gaming,ban,Pearl
VCT 2025: China Kickoff,Main Event,Lower Round 2,Nova Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 2,Nova Esports vs Dragon Ranger Gaming,Nova Esports,ban,Haven
VCT 2025: China Kickoff,Main Event,Lower Round 2,Nova Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Pearl
VCT 2025: China Kickoff,Main Event,Lower Round 2,Nova Esports vs Dragon Ranger Gaming,Nova Esports,pick,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 2,Nova Esports vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Split
VCT 2025: China Kickoff,Main Event,Lower Round 2,Nova Esports vs Dragon Ranger Gaming,Nova Esports,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 2,JDG Esports vs Xi Lai Gaming,JDG Esports,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 2,JDG Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 2,JDG Esports vs Xi Lai Gaming,JDG Esports,pick,Pearl
VCT 2025: China Kickoff,Main Event,Lower Round 2,JDG Esports vs Xi Lai Gaming,Xi Lai Gaming,pick,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 2,JDG Esports vs Xi Lai Gaming,JDG Esports,ban,Split
VCT 2025: China Kickoff,Main Event,Lower Round 2,JDG Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Abyss
VCT 2025: China Kickoff,Main Event,Lower Round 3,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Fracture
VCT 2025: China Kickoff,Main Event,Lower Round 3,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,ban,Split
VCT 2025: China Kickoff,Main Event,Lower Round 3,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Abyss
VCT 2025: China Kickoff,Main Event,Lower Round 3,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,pick,Pearl
VCT 2025: China Kickoff,Main Event,Lower Round 3,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Lotus
VCT 2025: China Kickoff,Main Event,Lower Round 3,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,ban,Bind
VCT 2025: China Kickoff,Main Event,Lower Round 3,EDward Gaming vs Xi Lai Gaming,EDward Gaming,ban,Abyss
